"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"POWERINDIA",952,1803,2755,8752.22962,280.773675,9033.003295,6832,18265
"DELHIVERY",980,2994,3974,8257.5349175,484.9488725,8742.48379,10836,402.9
"TATATECH",1588,3993,5581,8201.78816,306.4556,8508.24376,22496,642
"UNOMINDA",1152,1390,2542,8130.876435,210.852565,8341.729,8488,1278
"LODHA",1637,3164,4801,7887.622275,333.33786,8220.960135,33287,1061
"ICICIGI",1245,2175,3420,7971.355275,188.086665,8159.44194,18256,1961
"KFINTECH",1458,1935,3393,7858.11135,211.24905,8069.3604,8727,1082.2
"KPITTECH",1504,2991,4495,7505.3327625,367.4955875,7872.82835,11743,1173.1
"NUVAMA",946,3914,4860,7033.45325,653.9846,7687.43785,8123,1480.5
"NIFTYNXT50",412,397,809,7165.8955925,88.6700325,7254.565625,996,69364.5
"PAGEIND",1235,4888,6123,6669.232167,366.6232965,7035.8554635,19733,36075
"OBEROIRLTY",1135,2298,3433,6630.48645,280.16695,6910.6534,14677,1668.6
"SONACOMS",1058,1493,2551,6219.552605,183.73383,6403.286435,14024,478.95
"ALKEM",803,1145,1948,5537.0850375,110.7954625,5647.8805,13091,5470
"360ONE",899,1614,2513,5300.98405,233.15745,5534.1415,5735,1189.2
"PHOENIXLTD",813,1009,1822,5305.613565,148.28282,5453.896385,10396,1852
"SYNGENE",752,1114,1866,4906.8591,110.5821,5017.4412,10139,649.35
"PPLPHARMA",903,1261,2164,4111.9974,117.84885,4229.84625,12729,171.56
